job_id,arrival_offset_seconds,job_type,required_cpu,required_memory,expected_duration_seconds,role,app_name
pred_002138,51312.0,interactive,64.0,320.0,531.97,cn,app_77
pred_002139,51336.0,interactive,64.0,320.0,540.89,cn,app_77
pred_002140,51360.0,interactive,64.0,320.0,533.58,cn,app_77
pred_002141,51384.0,interactive,64.0,320.0,530.66,cn,app_77
pred_002142,51408.0,interactive,64.0,320.0,537.52,cn,app_77
pred_002143,51432.0,interactive,64.0,320.0,531.97,cn,app_77
pred_002144,51456.0,interactive,64.0,320.0,540.89,cn,app_77
pred_002145,51480.0,interactive,64.0,320.0,533.58,cn,app_77
pred_002146,51504.0,interactive,64.0,320.0,530.66,cn,app_77
pred_002147,51528.0,interactive,64.0,320.0,537.52,cn,app_77
pred_002148,51552.0,interactive,64.0,320.0,531.97,cn,app_77
pred_002149,51576.0,interactive,64.0,320.0,540.89,cn,app_77
pred_002150,51600.0,interactive,64.0,320.0,533.58,cn,app_77
pred_002151,51624.0,interactive,64.0,320.0,530.66,cn,app_77
pred_002152,51648.0,interactive,64.0,320.0,537.52,cn,app_77
pred_002153,51672.0,interactive,64.0,320.0,531.97,cn,app_77
pred_002154,51696.0,interactive,64.0,320.0,540.89,cn,app_77
pred_002155,51720.0,interactive,64.0,320.0,552.22,cn,app_77
pred_002156,51744.0,interactive,64.0,320.0,549.21,cn,app_77
pred_002157,51768.0,interactive,64.0,320.0,549.31,cn,app_77
pred_002158,51792.0,interactive,64.0,320.0,543.64,cn,app_77
pred_002159,51816.0,interactive,64.0,320.0,552.75,cn,app_77
pred_002160,51840.0,interactive,64.0,320.0,545.28,cn,app_77
pred_002161,51864.0,interactive,64.0,320.0,538.74,cn,app_77
pred_002162,51888.0,interactive,64.0,320.0,549.31,cn,app_77
pred_002163,51912.0,interactive,64.0,320.0,543.64,cn,app_77
pred_002164,51936.0,interactive,64.0,320.0,552.75,cn,app_77
pred_002165,51960.0,interactive,64.0,320.0,545.28,cn,app_77
pred_002166,51984.0,interactive,64.0,320.0,557.43,cn,app_77
pred_002167,52008.0,interactive,64.0,320.0,566.53,cn,app_77
pred_002168,52032.0,interactive,64.0,320.0,555.47,cn,app_77
pred_002169,52056.0,interactive,64.0,320.0,566.34,cn,app_77
pred_002170,52080.0,interactive,64.0,320.0,562.37,cn,app_77
pred_002171,52104.0,interactive,64.0,320.0,555.63,cn,app_77
pred_002172,52128.0,interactive,64.0,320.0,576.4,cn,app_77
pred_002173,52152.0,interactive,64.0,320.0,565.14,cn,app_77
pred_002174,52176.0,interactive,64.0,320.0,576.2,cn,app_77
pred_002175,52200.0,interactive,64.0,320.0,572.17,cn,app_77
pred_002176,52224.0,interactive,64.0,320.0,565.31,cn,app_77
pred_002177,52248.0,interactive,64.0,320.0,576.4,cn,app_77
pred_002178,52272.0,interactive,64.0,320.0,565.14,cn,app_77
pred_002179,52296.0,interactive,64.0,320.0,576.2,cn,app_77
pred_002180,52320.0,interactive,64.0,320.0,559.25,cn,app_77
pred_002181,52344.0,interactive,64.0,320.0,552.54,cn,app_77
pred_002182,52368.0,interactive,64.0,320.0,563.38,cn,app_77
pred_002183,52392.0,interactive,64.0,320.0,552.38,cn,app_77
pred_002184,52416.0,interactive,64.0,320.0,573.03,cn,app_77
pred_002185,52440.0,interactive,64.0,320.0,559.25,cn,app_77
pred_002186,52464.0,interactive,64.0,320.0,552.54,cn,app_77
pred_002187,52488.0,interactive,64.0,320.0,563.38,cn,app_77
pred_002188,52512.0,interactive,64.0,320.0,552.38,cn,app_77
pred_002189,52536.0,interactive,64.0,320.0,573.03,cn,app_77
pred_002190,52560.0,interactive,64.0,320.0,561.8,cn,app_77
pred_002191,52584.0,interactive,64.0,320.0,555.07,cn,app_77
pred_002192,52608.0,interactive,64.0,320.0,569.1,cn,app_77
pred_002193,52632.0,interactive,64.0,320.0,557.99,cn,app_77
pred_002194,52656.0,interactive,64.0,320.0,578.85,cn,app_77
pred_002195,52680.0,interactive,64.0,320.0,564.93,cn,app_77
pred_002196,52704.0,interactive,64.0,320.0,558.16,cn,app_77
pred_002197,52728.0,interactive,64.0,320.0,566.94,cn,app_77
pred_002198,52752.0,interactive,64.0,320.0,555.86,cn,app_77
pred_002199,52776.0,interactive,64.0,320.0,576.65,cn,app_77
pred_002200,52800.0,interactive,64.0,320.0,563.02,cn,app_77
pred_002201,52824.0,interactive,64.0,320.0,556.28,cn,app_77
pred_002202,52848.0,interactive,64.0,320.0,550.96,cn,app_77
pred_002203,52872.0,interactive,64.0,320.0,540.2,cn,app_77
pred_002204,52896.0,interactive,64.0,320.0,564.11,cn,app_77
pred_002205,52920.0,interactive,64.0,320.0,542.03,cn,app_77
pred_002206,52944.0,interactive,64.0,320.0,539.08,cn,app_77
pred_002207,52968.0,interactive,64.0,320.0,546.04,cn,app_77
pred_002208,52992.0,interactive,64.0,320.0,540.4,cn,app_77
pred_002209,53016.0,interactive,64.0,320.0,559.06,cn,app_77
pred_002210,53040.0,interactive,64.0,320.0,542.03,cn,app_77
pred_002211,53064.0,interactive,64.0,320.0,539.08,cn,app_77
pred_002212,53088.0,interactive,64.0,320.0,546.04,cn,app_77
pred_002213,53112.0,interactive,64.0,320.0,540.4,cn,app_77
pred_002214,53136.0,interactive,64.0,320.0,559.06,cn,app_77
pred_002215,53160.0,interactive,64.0,320.0,542.03,cn,app_77
pred_002216,53184.0,interactive,64.0,320.0,539.08,cn,app_77
pred_002217,53208.0,interactive,64.0,320.0,546.04,cn,app_77
pred_002218,53232.0,interactive,64.0,320.0,540.4,cn,app_77
pred_002219,53256.0,interactive,64.0,320.0,559.06,cn,app_77
pred_002220,53280.0,interactive,64.0,320.0,542.03,cn,app_77
pred_002221,53304.0,interactive,64.0,320.0,539.08,cn,app_77
pred_002222,53328.0,interactive,64.0,320.0,546.04,cn,app_77
pred_002223,53352.0,interactive,64.0,320.0,540.4,cn,app_77
pred_002224,53376.0,interactive,64.0,320.0,559.06,cn,app_77
pred_002225,53400.0,interactive,64.0,320.0,542.03,cn,app_77
pred_002226,53424.0,interactive,64.0,320.0,539.08,cn,app_77
pred_002227,53448.0,interactive,64.0,320.0,547.59,cn,app_77
pred_002228,53472.0,interactive,64.0,320.0,541.93,cn,app_77
pred_002229,53496.0,interactive,64.0,320.0,560.65,cn,app_77
pred_002230,53520.0,interactive,64.0,320.0,550.3,cn,app_77
pred_002231,53544.0,interactive,64.0,320.0,547.3,cn,app_77
pred_002232,53568.0,interactive,64.0,320.0,554.37,cn,app_77
pred_002233,53592.0,interactive,64.0,320.0,548.64,cn,app_77
pred_002234,53616.0,interactive,64.0,320.0,563.86,cn,app_77
pred_002235,53640.0,interactive,64.0,320.0,549.36,cn,app_77
pred_002236,53664.0,interactive,64.0,320.0,542.78,cn,app_77
pred_002237,53688.0,interactive,64.0,320.0,553.42,cn,app_77
pred_002238,53712.0,interactive,64.0,320.0,542.61,cn,app_77
pred_002239,53736.0,interactive,64.0,320.0,562.9,cn,app_77
pred_002240,53760.0,interactive,64.0,320.0,549.36,cn,app_77
pred_002241,53784.0,interactive,64.0,320.0,542.78,cn,app_77
pred_002242,53808.0,interactive,64.0,320.0,553.42,cn,app_77
pred_002243,53832.0,interactive,64.0,320.0,542.61,cn,app_77
pred_002244,53856.0,interactive,64.0,320.0,562.9,cn,app_77
pred_002245,53880.0,interactive,64.0,320.0,545.79,cn,app_77
pred_002246,53904.0,interactive,64.0,320.0,539.25,cn,app_77
pred_002247,53928.0,interactive,64.0,320.0,549.82,cn,app_77
pred_002248,53952.0,interactive,64.0,320.0,544.15,cn,app_77
pred_002249,53976.0,interactive,64.0,320.0,562.94,cn,app_77
pred_002250,54000.0,interactive,64.0,320.0,545.79,cn,app_77
pred_002251,54024.0,interactive,64.0,320.0,542.81,cn,app_77
pred_002252,54048.0,interactive,64.0,320.0,549.82,cn,app_77
pred_002253,54072.0,interactive,64.0,320.0,539.09,cn,app_77
pred_002254,54096.0,interactive,64.0,320.0,562.94,cn,app_77
pred_002255,54120.0,interactive,64.0,320.0,545.52,cn,app_77
pred_002256,54144.0,interactive,64.0,320.0,542.54,cn,app_77
pred_002257,54168.0,interactive,64.0,320.0,557.46,cn,app_77
pred_002258,54192.0,interactive,64.0,320.0,551.7,cn,app_77
pred_002259,54216.0,interactive,64.0,320.0,560.53,cn,app_77
pred_002260,54240.0,interactive,64.0,320.0,553.37,cn,app_77
pred_002261,54264.0,interactive,64.0,320.0,546.74,cn,app_77
pred_002262,54288.0,interactive,64.0,320.0,557.46,cn,app_77
pred_002263,54312.0,interactive,64.0,320.0,546.53,cn,app_77
pred_002264,54336.0,interactive,64.0,320.0,557.22,cn,app_77
pred_002265,54360.0,interactive,64.0,320.0,553.32,cn,app_77
pred_002266,54384.0,interactive,64.0,320.0,546.69,cn,app_77
pred_002267,54408.0,interactive,64.0,320.0,565.99,cn,app_77
pred_002268,54432.0,interactive,64.0,320.0,554.94,cn,app_77
pred_002269,54456.0,interactive,64.0,320.0,565.8,cn,app_77
pred_002270,54480.0,interactive,64.0,320.0,561.84,cn,app_77
pred_002271,54504.0,interactive,64.0,320.0,555.11,cn,app_77
pred_002272,54528.0,interactive,64.0,320.0,552.03,cn,app_77
pred_002273,54552.0,interactive,64.0,320.0,541.25,cn,app_77
pred_002274,54576.0,interactive,64.0,320.0,555.49,cn,app_77
pred_002275,54600.0,interactive,64.0,320.0,547.98,cn,app_77
pred_002276,54624.0,interactive,64.0,320.0,544.99,cn,app_77
pred_002277,54648.0,interactive,64.0,320.0,552.89,cn,app_77
pred_002278,54672.0,interactive,64.0,320.0,547.19,cn,app_77
pred_002279,54696.0,interactive,64.0,320.0,552.71,cn,app_77
pred_002280,54720.0,interactive,64.0,320.0,548.84,cn,app_77
pred_002281,54744.0,interactive,64.0,320.0,542.26,cn,app_77
pred_002282,54768.0,interactive,64.0,320.0,552.89,cn,app_77
pred_002283,54792.0,interactive,64.0,320.0,542.1,cn,app_77
pred_002284,54816.0,interactive,64.0,320.0,552.71,cn,app_77
pred_002285,54840.0,interactive,64.0,320.0,552.49,cn,app_77
pred_002286,54864.0,interactive,64.0,320.0,545.86,cn,app_77
pred_002287,54888.0,interactive,64.0,320.0,556.57,cn,app_77
pred_002288,54912.0,interactive,64.0,320.0,545.7,cn,app_77
pred_002289,54936.0,interactive,64.0,320.0,556.38,cn,app_77
pred_002290,54960.0,interactive,64.0,320.0,552.49,cn,app_77
pred_002291,54984.0,interactive,64.0,320.0,545.86,cn,app_77
pred_002292,55008.0,interactive,64.0,320.0,556.57,cn,app_77
pred_002293,55032.0,interactive,64.0,320.0,545.7,cn,app_77
pred_002294,55056.0,interactive,64.0,320.0,556.38,cn,app_77
pred_002295,55080.0,interactive,64.0,320.0,552.49,cn,app_77
pred_002296,55104.0,interactive,64.0,320.0,545.86,cn,app_77
pred_002297,55128.0,interactive,64.0,320.0,556.57,cn,app_77
pred_002298,55152.0,interactive,64.0,320.0,542.97,cn,app_77
pred_002299,55176.0,interactive,64.0,320.0,553.59,cn,app_77
pred_002300,55200.0,interactive,64.0,320.0,549.72,cn,app_77
pred_002301,55224.0,interactive,64.0,320.0,543.13,cn,app_77
pred_002302,55248.0,interactive,64.0,320.0,553.78,cn,app_77
pred_002303,55272.0,interactive,64.0,320.0,542.97,cn,app_77
pred_002304,55296.0,interactive,64.0,320.0,553.59,cn,app_77
pred_002305,55320.0,interactive,64.0,320.0,567.32,cn,app_77
pred_002306,55344.0,interactive,64.0,320.0,560.52,cn,app_77
pred_002307,55368.0,interactive,64.0,320.0,564.33,cn,app_77
pred_002308,55392.0,interactive,64.0,320.0,553.31,cn,app_77
pred_002309,55416.0,interactive,64.0,320.0,564.13,cn,app_77
pred_002310,55440.0,interactive,64.0,320.0,558.78,cn,app_77
pred_002311,55464.0,interactive,64.0,320.0,552.08,cn,app_77
pred_002312,55488.0,interactive,64.0,320.0,562.91,cn,app_77
pred_002313,55512.0,interactive,64.0,320.0,551.92,cn,app_77
pred_002314,55536.0,interactive,64.0,320.0,562.72,cn,app_77
pred_002315,55560.0,interactive,64.0,320.0,558.78,cn,app_77
pred_002316,55584.0,interactive,64.0,320.0,552.08,cn,app_77
pred_002317,55608.0,interactive,64.0,320.0,564.8,cn,app_77
pred_002318,55632.0,interactive,64.0,320.0,553.77,cn,app_77
pred_002319,55656.0,interactive,64.0,320.0,564.61,cn,app_77
pred_002320,55680.0,interactive,64.0,320.0,560.66,cn,app_77
pred_002321,55704.0,interactive,64.0,320.0,553.94,cn,app_77
pred_002322,55728.0,interactive,64.0,320.0,574.64,cn,app_77
pred_002323,55752.0,interactive,64.0,320.0,563.42,cn,app_77
pred_002324,55776.0,interactive,64.0,320.0,574.44,cn,app_77
pred_002325,55800.0,interactive,64.0,320.0,570.42,cn,app_77
pred_002326,55824.0,interactive,64.0,320.0,563.59,cn,app_77
pred_002327,55848.0,interactive,64.0,320.0,574.64,cn,app_77
pred_002328,55872.0,interactive,64.0,320.0,563.42,cn,app_77
pred_002329,55896.0,interactive,64.0,320.0,574.44,cn,app_77
pred_002330,55920.0,interactive,64.0,320.0,559.12,cn,app_77
pred_002331,55944.0,interactive,64.0,320.0,552.42,cn,app_77
pred_002332,55968.0,interactive,64.0,320.0,563.25,cn,app_77
pred_002333,55992.0,interactive,64.0,320.0,552.25,cn,app_77
pred_002334,56016.0,interactive,64.0,320.0,572.9,cn,app_77
pred_002335,56040.0,interactive,64.0,320.0,559.12,cn,app_77
pred_002336,56064.0,interactive,64.0,320.0,552.42,cn,app_77
pred_002337,56088.0,interactive,64.0,320.0,563.25,cn,app_77
pred_002338,56112.0,interactive,64.0,320.0,552.25,cn,app_77
pred_002339,56136.0,interactive,64.0,320.0,572.9,cn,app_77
pred_002340,56160.0,interactive,64.0,320.0,559.12,cn,app_77
pred_002341,56184.0,interactive,64.0,320.0,552.42,cn,app_77
pred_002342,56208.0,interactive,64.0,320.0,566.39,cn,app_77
pred_002343,56232.0,interactive,64.0,320.0,555.32,cn,app_77
pred_002344,56256.0,interactive,64.0,320.0,576.09,cn,app_77
pred_002345,56280.0,interactive,64.0,320.0,562.23,cn,app_77
pred_002346,56304.0,interactive,64.0,320.0,555.49,cn,app_77
pred_002347,56328.0,interactive,64.0,320.0,564.23,cn,app_77
pred_002348,56352.0,interactive,64.0,320.0,553.21,cn,app_77
pred_002349,56376.0,interactive,64.0,320.0,573.9,cn,app_77
pred_002350,56400.0,interactive,64.0,320.0,560.34,cn,app_77
pred_002351,56424.0,interactive,64.0,320.0,553.62,cn,app_77
pred_002352,56448.0,interactive,64.0,320.0,548.33,cn,app_77
pred_002353,56472.0,interactive,64.0,320.0,537.62,cn,app_77
pred_002354,56496.0,interactive,64.0,320.0,561.41,cn,app_77
pred_002355,56520.0,interactive,64.0,320.0,539.45,cn,app_77
pred_002356,56544.0,interactive,64.0,320.0,536.5,cn,app_77
pred_002357,56568.0,interactive,64.0,320.0,543.43,cn,app_77
pred_002358,56592.0,interactive,64.0,320.0,537.82,cn,app_77
pred_002359,56616.0,interactive,64.0,320.0,556.39,cn,app_77
pred_002360,56640.0,interactive,64.0,320.0,539.45,cn,app_77
pred_002361,56664.0,interactive,64.0,320.0,536.5,cn,app_77
pred_002362,56688.0,interactive,64.0,320.0,543.43,cn,app_77
pred_002363,56712.0,interactive,64.0,320.0,537.82,cn,app_77
pred_002364,56736.0,interactive,64.0,320.0,556.39,cn,app_77
pred_002365,56760.0,interactive,64.0,320.0,539.45,cn,app_77
pred_002366,56784.0,interactive,64.0,320.0,536.5,cn,app_77
pred_002367,56808.0,interactive,64.0,320.0,543.43,cn,app_77
pred_002368,56832.0,interactive,64.0,320.0,537.82,cn,app_77
pred_002369,56856.0,interactive,64.0,320.0,556.39,cn,app_77
pred_002370,56880.0,interactive,64.0,320.0,539.45,cn,app_77
pred_002371,56904.0,interactive,64.0,320.0,536.5,cn,app_77
pred_002372,56928.0,interactive,64.0,320.0,543.43,cn,app_77
pred_002373,56952.0,interactive,64.0,320.0,537.82,cn,app_77
pred_002374,56976.0,interactive,64.0,320.0,556.39,cn,app_77
pred_002375,57000.0,interactive,64.0,320.0,539.45,cn,app_77
pred_002376,57024.0,interactive,64.0,320.0,536.5,cn,app_77
pred_002377,57048.0,interactive,64.0,320.0,543.43,cn,app_77
pred_002378,57072.0,interactive,64.0,320.0,537.82,cn,app_77
pred_002379,57096.0,interactive,64.0,320.0,556.39,cn,app_77
pred_002380,57120.0,interactive,64.0,320.0,546.13,cn,app_77
pred_002381,57144.0,interactive,64.0,320.0,543.15,cn,app_77
pred_002382,57168.0,interactive,64.0,320.0,550.16,cn,app_77
pred_002383,57192.0,interactive,64.0,320.0,544.48,cn,app_77
pred_002384,57216.0,interactive,64.0,320.0,559.59,cn,app_77
pred_002385,57240.0,interactive,64.0,320.0,545.2,cn,app_77
pred_002386,57264.0,interactive,64.0,320.0,538.66,cn,app_77
pred_002387,57288.0,interactive,64.0,320.0,549.22,cn,app_77
pred_002388,57312.0,interactive,64.0,320.0,543.55,cn,app_77
pred_002389,57336.0,interactive,64.0,320.0,562.33,cn,app_77
pred_002390,57360.0,interactive,64.0,320.0,545.2,cn,app_77
pred_002391,57384.0,interactive,64.0,320.0,542.22,cn,app_77
pred_002392,57408.0,interactive,64.0,320.0,549.22,cn,app_77
pred_002393,57432.0,interactive,64.0,320.0,538.5,cn,app_77
pred_002394,57456.0,interactive,64.0,320.0,562.33,cn,app_77
pred_002395,57480.0,interactive,64.0,320.0,541.65,cn,app_77
pred_002396,57504.0,interactive,64.0,320.0,538.7,cn,app_77
pred_002397,57528.0,interactive,64.0,320.0,545.65,cn,app_77
pred_002398,57552.0,interactive,64.0,320.0,540.02,cn,app_77
pred_002399,57576.0,interactive,64.0,320.0,552.42,cn,app_77
pred_002400,57600.0,interactive,64.0,320.0,535.6,cn,app_77
pred_002401,57624.0,interactive,64.0,320.0,532.67,cn,app_77
pred_002402,57648.0,interactive,64.0,320.0,539.55,cn,app_77
pred_002403,57672.0,interactive,64.0,320.0,533.98,cn,app_77
pred_002404,57696.0,interactive,64.0,320.0,546.35,cn,app_77
pred_002405,57720.0,interactive,64.0,320.0,529.44,cn,app_77
pred_002406,57744.0,interactive,64.0,320.0,526.55,cn,app_77
pred_002407,57768.0,interactive,64.0,320.0,541.03,cn,app_77
pred_002408,57792.0,interactive,64.0,320.0,535.44,cn,app_77
pred_002409,57816.0,interactive,64.0,320.0,547.6,cn,app_77
pred_002410,57840.0,interactive,64.0,320.0,537.06,cn,app_77
pred_002411,57864.0,interactive,64.0,320.0,534.13,cn,app_77
pred_002412,57888.0,interactive,64.0,320.0,541.03,cn,app_77
pred_002413,57912.0,interactive,64.0,320.0,535.44,cn,app_77
pred_002414,57936.0,interactive,64.0,320.0,544.42,cn,app_77
pred_002415,57960.0,interactive,64.0,320.0,537.06,cn,app_77
pred_002416,57984.0,interactive,64.0,320.0,534.13,cn,app_77
pred_002417,58008.0,interactive,64.0,320.0,549.35,cn,app_77
pred_002418,58032.0,interactive,64.0,320.0,543.68,cn,app_77
pred_002419,58056.0,interactive,64.0,320.0,552.8,cn,app_77
pred_002420,58080.0,interactive,64.0,320.0,545.33,cn,app_77
pred_002421,58104.0,interactive,64.0,320.0,542.35,cn,app_77
pred_002422,58128.0,interactive,64.0,320.0,535.8,cn,app_77
pred_002423,58152.0,interactive,64.0,320.0,530.27,cn,app_77
pred_002424,58176.0,interactive,64.0,320.0,539.16,cn,app_77
pred_002425,58200.0,interactive,64.0,320.0,531.87,cn,app_77
pred_002426,58224.0,interactive,64.0,320.0,528.97,cn,app_77
pred_002427,58248.0,interactive,64.0,320.0,536.64,cn,app_77
pred_002428,58272.0,interactive,64.0,320.0,525.23,cn,app_77
pred_002429,58296.0,interactive,64.0,320.0,534.03,cn,app_77
pred_002430,58320.0,interactive,64.0,320.0,526.82,cn,app_77
pred_002431,58344.0,interactive,64.0,320.0,523.94,cn,app_77
pred_002432,58368.0,interactive,64.0,320.0,530.71,cn,app_77
pred_002433,58392.0,interactive,64.0,320.0,525.23,cn,app_77
pred_002434,58416.0,interactive,64.0,320.0,534.03,cn,app_77
pred_002435,58440.0,interactive,64.0,320.0,530.32,cn,app_77
pred_002436,58464.0,interactive,64.0,320.0,527.42,cn,app_77
pred_002437,58488.0,interactive,64.0,320.0,534.23,cn,app_77
pred_002438,58512.0,interactive,64.0,320.0,528.72,cn,app_77
pred_002439,58536.0,interactive,64.0,320.0,537.58,cn,app_77
pred_002440,58560.0,interactive,64.0,320.0,530.32,cn,app_77
pred_002441,58584.0,interactive,64.0,320.0,527.42,cn,app_77
pred_002442,58608.0,interactive,64.0,320.0,534.23,cn,app_77
pred_002443,58632.0,interactive,64.0,320.0,528.72,cn,app_77
pred_002444,58656.0,interactive,64.0,320.0,537.58,cn,app_77
pred_002445,58680.0,interactive,64.0,320.0,530.32,cn,app_77
pred_002446,58704.0,interactive,64.0,320.0,527.42,cn,app_77
pred_002447,58728.0,interactive,64.0,320.0,534.23,cn,app_77
pred_002448,58752.0,interactive,64.0,320.0,528.72,cn,app_77
pred_002449,58776.0,interactive,64.0,320.0,537.48,cn,app_77
pred_002450,58800.0,interactive,64.0,320.0,530.22,cn,app_77
pred_002451,58824.0,interactive,64.0,320.0,527.32,cn,app_77
pred_002452,58848.0,interactive,64.0,320.0,534.14,cn,app_77
pred_002453,58872.0,interactive,64.0,320.0,528.62,cn,app_77
pred_002454,58896.0,interactive,64.0,320.0,537.48,cn,app_77
pred_002455,58920.0,interactive,64.0,320.0,547.19,cn,app_77
pred_002456,58944.0,interactive,64.0,320.0,544.21,cn,app_77
pred_002457,58968.0,interactive,64.0,320.0,544.31,cn,app_77
pred_002458,58992.0,interactive,64.0,320.0,538.69,cn,app_77
pred_002459,59016.0,interactive,64.0,320.0,547.72,cn,app_77
pred_002460,59040.0,interactive,64.0,320.0,540.31,cn,app_77
pred_002461,59064.0,interactive,64.0,320.0,537.37,cn,app_77
pred_002462,59088.0,interactive,64.0,320.0,544.31,cn,app_77
pred_002463,59112.0,interactive,64.0,320.0,538.69,cn,app_77
pred_002464,59136.0,interactive,64.0,320.0,547.72,cn,app_77
pred_002465,59160.0,interactive,64.0,320.0,540.31,cn,app_77
pred_002466,59184.0,interactive,64.0,320.0,537.37,cn,app_77
pred_002467,59208.0,interactive,64.0,320.0,546.14,cn,app_77
pred_002468,59232.0,interactive,64.0,320.0,540.5,cn,app_77
pred_002469,59256.0,interactive,64.0,320.0,549.56,cn,app_77
pred_002470,59280.0,interactive,64.0,320.0,542.13,cn,app_77
pred_002471,59304.0,interactive,64.0,320.0,539.17,cn,app_77
pred_002472,59328.0,interactive,64.0,320.0,555.65,cn,app_77
pred_002473,59352.0,interactive,64.0,320.0,549.91,cn,app_77
pred_002474,59376.0,interactive,64.0,320.0,559.13,cn,app_77
pred_002475,59400.0,interactive,64.0,320.0,551.57,cn,app_77
pred_002476,59424.0,interactive,64.0,320.0,548.56,cn,app_77
pred_002477,59448.0,interactive,64.0,320.0,555.65,cn,app_77
pred_002478,59472.0,interactive,64.0,320.0,544.8,cn,app_77
pred_002479,59496.0,interactive,64.0,320.0,555.46,cn,app_77
